id,web_name,team,element_type,gw_current,gw_next,selected_by_percent,now_cost,minutes,transfers_in,value_season,total_points,points_per_game,form,ep_this,ep_next,position,team_name,value
437,Awoniyi,16,4,21,22,1.3,63,664,831313,6.7,42,4.2,0.0,0.0,-0.1,FWD,Nott'm Forest,6.7
438,Biancone,16,2,21,22,0.1,39,0,1479,0.0,0,0.0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0
439,Boly,16,2,21,22,0.4,45,994,123930,8.2,37,2.5,-0.5,0.0,0.0,DEF,Nott'm Forest,8.2
440,Bowler,16,3,21,22,0.0,45,0,0,0.0,0,0.0,0.0,0.0,0.0,MID,Nott'm Forest,0.0
441,Cook,16,2,21,22,0.0,45,0,0,0.0,0,0.0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0
442,Danilo,16,3,21,22,0.1,53,747,3071,4.9,26,1.9,3.2,3.2,2.7,MID,Nott'm Forest,4.9
443,Dennis,16,4,21,22,0.1,48,0,6239,0.0,0,0.0,0.0,0.0,0.0,FWD,Nott'm Forest,0.0
444,Dräger,16,2,21,22,0.1,40,0,796,0.0,0,0.0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0
445,Felipe,16,2,21,22,0.0,44,132,1426,0.2,1,0.3,0.0,0.0,-0.1,DEF,Nott'm Forest,0.2
446,Freuler,16,3,21,22,0.0,49,0,105,0.0,0,0.0,0.0,0.0,0.0,MID,Nott'm Forest,0.0
447,Gibbs-White,16,3,21,22,1.5,57,1686,243901,11.6,66,3.3,3.5,3.5,3.0,MID,Nott'm Forest,11.6
448,Hennessey,16,1,21,22,0.2,40,0,4797,0.0,0,0.0,0.0,0.0,-0.5,GKP,Nott'm Forest,0.0
449,Horvath,16,1,21,22,0.1,43,0,2529,0.0,0,0.0,0.0,0.0,-0.5,GKP,Nott'm Forest,0.0
451,Kouyaté,16,3,21,22,0.0,48,201,864,2.1,10,1.0,0.2,0.0,0.0,MID,Nott'm Forest,2.1
452,Laryea,16,2,21,22,0.0,45,0,0,0.0,0,0.0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0
453,Mangala,16,3,21,22,0.0,50,1492,3994,7.6,38,2.0,0.5,0.5,0.0,MID,Nott'm Forest,7.6
454,Mbe Soh,16,2,21,22,0.0,40,0,589,0.0,0,0.0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0
455,McKenna,16,2,21,22,0.1,44,416,5739,2.7,12,2.4,0.0,0.0,-0.5,DEF,Nott'm Forest,2.7
456,Mighten,16,3,21,22,0.0,44,0,874,0.0,0,0.0,0.0,0.0,0.0,MID,Nott'm Forest,0.0
457,Niakhaté,16,2,21,22,0.1,45,977,4913,4.0,18,1.3,1.2,0.0,0.0,DEF,Nott'm Forest,4.0
458,O'Brien,16,3,21,22,0.0,49,0,68,0.0,0,0.0,0.0,0.0,0.0,MID,Nott'm Forest,0.0
459,Ojeda,16,3,21,22,0.0,45,0,0,0.0,0,0.0,0.0,0.0,0.0,MID,Nott'm Forest,0.0
460,Panzo,16,2,21,22,0.1,40,0,884,0.0,0,0.0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0
461,O.Richards,16,2,21,22,0.0,44,0,88,0.0,0,0.0,0.0,0.0,0.0,DEF,Nott'm Forest,0.0
462,G.Scarpa,16,3,21,22,0.0,45,0,296,0.0,0,0.0,0.0,0.0,0.0,MID,Nott'm Forest,0.0
463,J.Shelvey,16,3,21,22,0.0,48,0,290,0.0,0,0.0,0.0,0.0,0.0,MID,Nott'm Forest,0.0
464,Surridge,16,4,21,22,0.1,45,0,0,0.0,0,0.0,0.0,0.0,0.0,FWD,Nott'm Forest,0.0
465,Toffolo,16,2,21,22,0.2,44,919,32125,9.1,40,3.1,0.5,0.5,0.0,DEF,Nott'm Forest,9.1
466,Ui-jo,16,4,21,22,0.3,44,0,22938,0.0,0,0.0,0.0,0.0,0.0,FWD,Nott'm Forest,0.0
467,Williams,16,2,21,22,0.2,43,456,10060,4.2,18,1.5,0.8,0.8,0.3,DEF,Nott'm Forest,4.2
468,Wood,16,4,21,22,1.8,49,818,312182,15.1,74,3.9,9.5,9.5,9.0,FWD,Nott'm Forest,15.1
469,Worrall,16,2,21,22,0.1,43,438,5280,3.0,13,1.9,0.2,0.2,-0.3,DEF,Nott'm Forest,3.0
470,Yates,16,3,21,22,0.0,48,957,1564,5.4,26,1.4,1.8,1.8,1.3,MID,Nott'm Forest,5.4
604,Aina,16,2,21,22,0.3,45,987,69183,7.6,34,2.4,1.2,0.0,0.0,DEF,Nott'm Forest,7.6
636,G.Shelvey,16,1,21,22,0.0,39,0,1855,0.0,0,0.0,0.0,0.0,-0.5,GKP,Nott'm Forest,0.0
637,Powell,16,2,21,22,0.1,39,0,7517,0.0,0,0.0,0.0,0.0,-0.5,DEF,Nott'm Forest,0.0
679,G.Montiel,16,2,21,22,0.1,44,393,12164,3.4,15,2.1,3.2,3.2,2.7,DEF,Nott'm Forest,3.4
696,Murillo,16,2,21,22,0.1,45,1322,14432,6.9,31,2.1,2.2,2.2,1.7,DEF,Nott'm Forest,6.9
710,Odysseas,16,1,21,22,0.1,45,450,16832,2.7,12,2.4,0.0,0.0,-0.5,GKP,Nott'm Forest,2.7
711,Omobamidele,16,2,21,22,0.0,45,90,764,0.2,1,1.0,0.2,0.2,-0.3,DEF,Nott'm Forest,0.2
712,Dominguez,16,3,21,22,0.0,50,827,7921,7.6,38,3.2,3.0,3.0,2.5,MID,Nott'm Forest,7.6
713,Sangaré,16,3,21,22,0.0,49,820,1891,3.9,19,1.7,0.2,0.0,0.0,MID,Nott'm Forest,3.9
714,Origi,16,4,21,22,0.1,50,176,31678,1.6,8,0.9,0.2,0.2,-0.2,FWD,Nott'm Forest,1.6
779,McDonnell,16,3,21,22,0.0,45,0,1,0.0,0,0.0,0.0,1.3,0.8,MID,Nott'm Forest,0.0
780,Osong,16,4,21,22,0.0,45,0,4,0.0,0,0.0,0.0,1.2,0.7,FWD,Nott'm Forest,0.0
781,Gardner,16,4,21,22,0.0,45,0,3,0.0,0,0.0,0.0,1.2,0.7,FWD,Nott'm Forest,0.0
27,Trusty,17,2,21,22,2.3,39,1261,290784,4.9,19,1.2,1.0,0.5,0.5,DEF,Sheffield Utd,4.9
33,Archer,17,4,21,22,7.0,44,1341,1363491,13.0,57,3.0,2.3,1.8,1.8,FWD,Sheffield Utd,13.0
360,McAtee,17,3,21,22,0.7,44,1092,185035,9.8,43,2.5,2.3,1.8,1.8,MID,Sheffield Utd,9.8
471,Ahmedhodžić,17,2,21,22,0.2,43,1305,12659,4.9,21,1.4,2.7,2.2,2.2,DEF,Sheffield Utd,4.9
472,Amissah,17,1,21,22,0.3,39,0,25984,0.0,0,0.0,0.0,-0.5,-0.5,GKP,Sheffield Utd,0.0
473,Baldock,17,2,21,22,6.1,38,833,582188,5.0,19,1.7,0.3,-0.2,-0.2,DEF,Sheffield Utd,5.0
474,Basham,17,2,21,22,0.4,39,316,97612,2.1,8,1.0,0.0,0.0,0.0,DEF,Sheffield Utd,2.1
476,Bogle,17,2,21,22,0.1,45,1307,23727,7.3,33,1.9,0.3,-0.2,-0.2,DEF,Sheffield Utd,7.3
477,Brewster,17,4,21,22,0.0,49,200,3003,1.0,5,0.6,0.0,-0.5,-0.5,FWD,Sheffield Utd,1.0
478,Coulibaly,17,3,21,22,0.0,44,0,4451,0.0,0,0.0,0.0,-0.5,-0.5,MID,Sheffield Utd,0.0
479,A.Davies,17,1,21,22,0.2,40,0,8427,0.0,0,0.0,0.0,-0.5,-0.5,GKP,Sheffield Utd,0.0
480,Egan,17,2,21,22,0.1,43,482,4379,0.2,1,0.2,0.0,0.0,0.0,DEF,Sheffield Utd,0.2
481,Fleck,17,3,21,22,0.0,49,89,663,0.6,3,0.8,0.0,-0.5,-0.5,MID,Sheffield Utd,0.6
482,Foderingham,17,1,21,22,0.3,45,1890,49125,11.3,51,2.4,1.7,1.2,1.2,GKP,Sheffield Utd,11.3
483,Jebbison,17,4,21,22,0.0,48,0,1765,0.0,0,0.0,0.0,0.0,0.0,FWD,Sheffield Utd,0.0
484,Lowe,17,2,21,22,0.0,43,310,1500,1.4,6,0.9,0.0,-0.1,-0.1,DEF,Sheffield Utd,1.4
485,McBurnie,17,4,21,22,0.0,54,722,9813,6.5,35,2.9,5.0,4.5,4.5,FWD,Sheffield Utd,6.5
486,Ndiaye,17,4,21,22,0.0,55,0,0,0.0,0,0.0,0.0,0.0,0.0,FWD,Sheffield Utd,0.0
487,Norrington-Davies,17,2,21,22,0.2,39,11,28190,0.5,2,1.0,0.7,0.2,0.2,DEF,Sheffield Utd,0.5
488,Norwood,17,3,21,22,0.0,48,1273,9814,7.3,35,1.8,1.0,0.5,0.5,MID,Sheffield Utd,7.3
489,Osborn,17,3,21,22,0.0,48,308,852,1.9,9,1.0,0.3,-0.2,-0.2,MID,Sheffield Utd,1.9
490,Osula,17,4,21,22,1.3,43,561,269888,3.7,16,1.3,2.3,1.8,1.8,FWD,Sheffield Utd,3.7
576,Robinson,17,2,21,22,0.1,44,1749,13683,4.3,19,0.9,0.0,-0.5,-0.5,DEF,Sheffield Utd,4.3
587,Slimane,17,3,21,22,0.0,47,314,784,1.9,9,0.9,0.3,0.0,0.0,MID,Sheffield Utd,1.9
592,Larouci,17,2,21,22,0.0,43,276,1202,0.9,4,0.7,0.0,0.0,0.0,DEF,Sheffield Utd,0.9
593,T.Bénie,17,4,21,22,0.0,51,383,7991,2.2,11,1.4,0.0,0.0,0.0,FWD,Sheffield Utd,2.2
638,Vini Souza,17,3,21,22,0.0,50,1590,3124,7.2,36,1.8,2.0,1.5,1.5,MID,Sheffield Utd,7.2
653,Seriki,17,2,21,22,0.1,39,0,5165,0.0,0,0.0,0.0,-0.5,-0.5,DEF,Sheffield Utd,0.0
654,Marsh,17,4,21,22,0.0,45,0,3568,0.0,0,0.0,0.0,0.0,0.0,FWD,Sheffield Utd,0.0
655,Brooks,17,3,21,22,0.0,44,481,6096,3.0,13,1.4,1.3,0.8,0.8,MID,Sheffield Utd,3.0
656,Hackford,17,4,21,22,0.1,44,11,11862,0.5,2,1.0,0.0,-0.5,-0.5,FWD,Sheffield Utd,0.5
663,Hamer,17,3,21,22,0.2,50,1524,62925,10.4,52,2.7,0.7,0.2,0.2,MID,Sheffield Utd,10.4
666,T.Davies,17,3,21,22,0.0,50,57,583,0.4,2,0.7,0.0,-0.2,-0.2,MID,Sheffield Utd,0.4
693,Thomas,17,2,21,22,0.1,40,916,10836,1.8,7,0.6,0.3,-0.2,0.0,DEF,Sheffield Utd,1.8
730,Oné,17,3,21,22,0.0,45,7,431,0.2,1,1.0,0.0,-0.5,-0.5,MID,Sheffield Utd,0.2
731,Buyabu,17,2,21,22,0.0,40,0,1388,0.0,0,0.0,0.0,-0.5,-0.5,DEF,Sheffield Utd,0.0
759,Peck,17,3,21,22,0.0,44,9,109,0.2,1,1.0,0.0,-0.5,-0.5,MID,Sheffield Utd,0.2
775,Brereton Díaz,17,3,21,22,0.0,50,66,2690,1.4,7,7.0,7.0,1.4,1.4,MID,Sheffield Utd,1.4
450,Johnson,18,3,21,22,0.8,58,1161,137820,9.5,55,3.1,4.8,4.8,4.8,MID,Spurs,9.5
491,Austin,18,1,21,22,0.2,39,0,9313,0.0,0,0.0,0.0,0.0,0.0,GKP,Spurs,0.0
492,Bentancur,18,3,21,22,0.0,54,235,5562,1.9,10,1.7,1.8,1.8,1.8,MID,Spurs,1.9
493,Bissouma,18,3,21,22,0.3,50,1211,82399,4.8,24,1.6,0.0,0.0,0.0,MID,Spurs,4.8
494,Bryan,18,3,21,22,0.0,49,184,1579,2.0,10,1.1,0.8,0.8,0.8,MID,Spurs,2.0
495,Davies,18,2,21,22,0.5,43,898,42100,6.7,29,2.1,2.5,0.0,0.0,DEF,Spurs,6.7
496,Dier,18,2,21,22,0.4,42,199,33518,0.5,2,0.5,0.5,0.0,0.0,DEF,Spurs,0.5
497,E.Royal,18,2,21,22,0.8,44,778,158226,5.2,23,1.4,1.8,1.8,1.8,DEF,Spurs,5.2
498,Forster,18,1,21,22,1.9,39,0,38782,0.0,0,0.0,0.0,0.0,0.0,GKP,Spurs,0.0
499,Højbjerg,18,3,21,22,0.3,52,819,16660,4.4,23,1.1,1.5,1.5,1.5,MID,Spurs,4.4
500,Kane,18,4,21,22,0.6,125,0,565,0.0,0,0.0,0.0,0.0,0.0,FWD,Spurs,0.0
501,Kulusevski,18,3,21,22,3.9,71,1671,871622,11.1,79,4.2,0.5,0.5,0.5,MID,Spurs,11.1
502,Lloris,18,1,21,22,0.6,48,0,32858,0.0,0,0.0,0.0,0.0,0.0,GKP,Spurs,0.0
503,Lo Celso,18,3,21,22,0.1,48,408,36648,7.5,36,3.6,3.2,0.0,0.0,MID,Spurs,7.5
504,Maddison,18,3,21,22,7.7,78,882,4236898,8.1,63,5.7,0.0,0.0,0.0,MID,Spurs,8.1
505,Ndombele,18,3,21,22,0.2,44,0,12864,0.0,0,0.0,0.0,0.0,0.0,MID,Spurs,0.0
506,Pedro Porro,18,2,21,22,32.8,58,1797,3961230,14.3,83,4.2,3.8,3.8,3.8,DEF,Spurs,14.3
507,Perišić,18,2,21,22,0.8,47,98,58689,1.3,6,1.2,0.0,0.0,0.0,DEF,Spurs,1.3
509,Richarlison,18,3,21,22,11.6,70,1001,1513005,11.6,81,4.5,6.2,6.2,6.2,MID,Spurs,11.6
510,Rodon,18,2,21,22,0.1,40,0,0,0.0,0,0.0,0.0,0.0,0.0,DEF,Spurs,0.0
511,Romero,18,2,21,22,6.8,49,1260,2440789,12.9,63,3.9,0.5,0.2,0.5,DEF,Spurs,12.9
512,Sánchez,18,2,21,22,0.1,44,76,2363,0.0,0,0.0,0.0,0.0,0.0,DEF,Spurs,0.0
513,Sarr,18,3,21,22,1.6,44,1164,595384,12.0,53,2.9,2.8,0.0,0.0,MID,Spurs,12.0
514,Sessegnon,18,2,21,22,0.0,44,0,723,0.0,0,0.0,0.0,0.0,0.0,DEF,Spurs,0.0
515,Skipp,18,3,21,22,0.1,46,520,7930,3.5,16,1.1,1.0,1.0,1.0,MID,Spurs,3.5
516,Son,18,3,21,22,20.3,97,1690,6167829,14.0,136,6.8,5.2,0.0,0.0,MID,Spurs,14.0
517,Spence,18,2,21,22,0.2,40,0,6594,0.0,0,0.0,0.0,0.0,0.0,DEF,Spurs,0.0
518,Tanganga,18,2,21,22,0.3,40,0,11423,0.0,0,0.0,0.0,0.0,0.0,DEF,Spurs,0.0
519,Udogie,18,2,21,22,9.5,48,1502,2707352,10.0,48,2.7,0.8,0.8,0.8,DEF,Spurs,10.0
520,Vicario,18,1,21,22,9.0,53,1890,1315063,13.4,71,3.4,2.8,2.8,2.8,GKP,Spurs,13.4
521,Whiteman,18,1,21,22,0.2,39,0,17371,0.0,0,0.0,0.0,0.0,0.0,GKP,Spurs,0.0
583,Solomon,18,3,21,22,0.1,51,196,18871,2.7,14,2.8,0.0,0.0,0.0,MID,Spurs,2.7
639,Van de Ven,18,2,21,22,1.2,44,1033,750909,10.0,44,3.7,0.2,0.2,0.2,DEF,Spurs,10.0
640,Scarlett,18,4,21,22,0.1,45,0,7861,0.0,0,0.0,0.0,0.0,0.0,FWD,Spurs,0.0
641,Veliz,18,4,21,22,0.1,54,45,8872,2.0,11,1.4,1.5,0.0,0.0,FWD,Spurs,2.0
702,Phillips,18,2,21,22,0.1,40,0,11218,0.0,0,0.0,0.0,0.0,0.0,DEF,Spurs,0.0
722,Donley,18,4,21,22,0.0,45,2,7256,0.4,2,1.0,0.0,0.0,0.0,FWD,Spurs,0.4
740,Dorrington,18,2,21,22,0.0,40,0,1557,0.0,0,0.0,0.0,0.0,0.0,DEF,Spurs,0.0
754,Yago Santiago,18,3,21,22,0.0,45,0,270,0.0,0,0.0,0.0,0.0,0.0,MID,Spurs,0.0
776,Werner,18,4,21,22,0.7,65,79,86720,0.8,5,5.0,5.0,2.3,2.3,FWD,Spurs,0.8
777,Drăgușin,18,2,21,22,0.1,45,5,5427,0.2,1,1.0,1.0,2.1,2.1,DEF,Spurs,0.2
522,N.Aguerd,19,2,21,22,0.6,45,1416,108120,7.3,33,2.1,0.0,0.0,0.0,DEF,West Ham,7.3
523,Antonio,19,4,21,22,1.7,57,812,659915,6.7,38,3.2,0.0,0.2,0.0,FWD,West Ham,6.7
524,Areola,19,1,21,22,36.5,42,1620,2705827,18.3,77,4.3,8.0,8.5,8.0,GKP,West Ham,18.3
525,Benrahma,19,3,21,22,0.4,56,611,37600,3.6,20,1.5,0.5,1.0,0.0,MID,West Ham,3.6
526,Bowen,19,3,21,22,26.9,81,1797,5671556,14.0,113,5.7,4.8,2.6,2.4,MID,West Ham,14.0
527,Cornet,19,3,21,22,0.1,52,70,1834,1.5,8,4.0,1.8,2.3,1.8,MID,West Ham,1.5
528,Coufal,19,2,21,22,3.8,47,1796,777065,12.8,60,3.0,2.8,2.5,2.8,DEF,West Ham,12.8
529,Coventry,19,3,21,22,0.1,43,0,6821,0.0,0,0.0,0.0,0.5,0.0,MID,West Ham,0.0
530,Cresswell,19,2,21,22,0.3,42,130,19065,0.5,2,0.7,0.0,0.5,0.0,DEF,West Ham,0.5
531,Downes,19,3,21,22,0.0,50,0,126,0.0,0,0.0,0.0,0.0,0.0,MID,West Ham,0.0
532,Emerson,19,2,21,22,3.2,46,1755,403601,12.0,55,2.8,5.5,6.0,5.5,DEF,West Ham,12.0
533,Fabianski,19,1,21,22,1.3,42,271,54941,3.1,13,3.2,0.2,0.7,0.2,GKP,West Ham,3.1
534,P.Fornals,19,3,21,22,0.1,46,418,4228,4.1,19,1.3,1.5,2.0,1.5,MID,West Ham,4.1
535,Ings,19,4,21,22,0.6,56,222,43858,3.6,20,1.8,2.5,3.0,2.5,FWD,West Ham,3.6
536,Johnson,19,2,21,22,0.1,44,111,3091,1.6,7,2.3,1.8,2.3,1.8,DEF,West Ham,1.6
537,Kehrer,19,2,21,22,0.1,42,19,4290,0.5,2,0.5,0.0,0.0,0.0,DEF,West Ham,0.5
538,Mubama,19,4,21,22,4.8,42,75,617178,1.2,5,1.0,0.5,1.0,0.5,FWD,West Ham,1.2
539,L.Paquetá,19,3,21,22,1.6,60,1517,294434,10.5,63,3.5,1.5,0.5,0.4,MID,West Ham,10.5
541,Scamacca,19,4,21,22,0.0,60,0,0,0.0,0,0.0,0.0,0.0,0.0,FWD,West Ham,0.0
542,Souček,19,3,21,22,1.5,49,1615,326082,15.1,74,3.7,4.2,4.7,4.2,MID,West Ham,15.1
543,Vlašić,19,3,21,22,0.0,45,0,0,0.0,0,0.0,0.0,0.0,0.0,MID,West Ham,0.0
544,Zouma,19,2,21,22,1.5,45,1503,274882,10.0,45,2.6,1.8,2.3,1.8,DEF,West Ham,10.0
577,Ogbonna,19,2,21,22,0.1,43,318,8433,4.0,17,2.8,3.0,3.5,3.0,DEF,West Ham,4.0
642,Álvarez,19,3,21,22,0.2,50,1337,19780,6.8,34,2.0,2.2,2.7,2.2,MID,West Ham,6.8
647,Anang,19,1,21,22,0.1,40,0,5519,0.0,0,0.0,0.0,0.5,0.0,GKP,West Ham,0.0
664,Ward-Prowse,19,3,21,22,8.6,60,1772,2423962,15.2,91,4.5,5.2,5.7,5.2,MID,West Ham,15.2
676,Mavropanos,19,2,21,22,0.2,45,586,25340,6.4,29,3.6,7.0,5.6,7.0,DEF,West Ham,6.4
689,Kudus,19,3,21,22,3.3,68,961,1125261,11.2,76,4.8,3.0,0.0,0.0,MID,West Ham,11.2
773,Orford,19,3,21,22,0.0,45,0,36,0.0,0,0.0,0.0,0.5,0.0,MID,West Ham,0.0
774,Casey,19,2,21,22,0.0,40,0,247,0.0,0,0.0,0.0,0.5,0.0,DEF,West Ham,0.0
784,Scarles,19,2,21,22,0.0,40,0,1,0.0,0,0.0,0.0,1.8,1.3,DEF,West Ham,0.0
785,Marshall,19,4,21,22,0.0,45,0,1,0.0,0,0.0,0.0,1.7,1.2,FWD,West Ham,0.0
351,Doyle,20,3,21,22,0.1,44,404,10624,3.4,15,1.2,1.0,1.0,1.0,MID,Wolves,3.4
545,Aït-Nouri,20,2,21,22,0.3,45,1146,71712,6.2,28,1.6,3.5,0.0,0.0,DEF,Wolves,6.2
546,Bentley,20,1,21,22,1.1,39,247,140582,4.1,16,5.3,0.0,0.0,0.0,GKP,Wolves,4.1
547,Bolla,20,2,21,22,0.4,40,0,11202,0.0,0,0.0,0.0,0.0,0.0,DEF,Wolves,0.0
548,H.Bueno,20,2,21,22,0.1,44,389,6973,4.3,19,1.6,0.5,0.4,0.5,DEF,Wolves,4.3
549,Chiquinho,20,3,21,22,0.0,45,0,0,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
550,Cundle,20,3,21,22,0.0,45,0,0,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
551,Dawson,20,2,21,22,0.9,45,1579,144210,11.1,50,2.8,5.2,3.9,5.2,DEF,Wolves,11.1
552,Fábio Silva,20,4,21,22,0.2,52,259,17549,1.5,8,1.0,0.0,0.0,0.0,FWD,Wolves,1.5
554,Guedes,20,3,21,22,0.0,54,0,1001,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
555,Hodge,20,3,21,22,0.0,44,0,4090,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
556,Hoever,20,2,21,22,0.0,40,0,0,0.0,0,0.0,0.0,0.0,0.0,DEF,Wolves,0.0
557,Hee Chan,20,3,21,22,5.1,56,1446,1924730,17.9,100,5.0,5.5,0.0,0.0,MID,Wolves,17.9
559,João Gomes,20,3,21,22,0.1,49,1383,6243,6.9,34,1.9,1.8,0.0,0.0,MID,Wolves,6.9
560,J.Otto,20,2,21,22,0.0,43,4,1441,0.2,1,1.0,0.0,0.0,0.0,DEF,Wolves,0.2
561,Jordão,20,3,21,22,0.2,43,0,16851,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
562,Kalajdžić,20,4,21,22,0.1,49,158,25714,4.9,24,2.2,0.0,0.0,0.0,FWD,Wolves,4.9
563,Kilman,20,2,21,22,0.9,45,1800,117608,10.7,48,2.4,4.0,4.0,4.0,DEF,Wolves,10.7
564,King,20,1,21,22,0.7,39,0,19052,0.0,0,0.0,0.0,0.0,0.0,GKP,Wolves,0.0
565,Lemina,20,3,21,22,0.2,49,1471,34465,11.4,56,3.3,4.5,4.5,4.5,MID,Wolves,11.4
567,Neto,20,3,21,22,1.8,56,896,1404428,9.5,53,4.8,0.2,0.2,0.2,MID,Wolves,9.5
568,Podence,20,3,21,22,0.0,53,0,868,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
569,José Sá,20,1,21,22,1.4,50,1552,180145,10.4,52,2.9,3.0,3.0,3.0,GKP,Wolves,10.4
570,Sarabia,20,3,21,22,0.3,47,670,59664,10.0,47,3.6,3.8,3.8,3.8,MID,Wolves,10.0
571,Šarkić,20,1,21,22,0.3,40,0,0,0.0,0,0.0,0.0,0.0,0.0,GKP,Wolves,0.0
572,N.Semedo,20,2,21,22,0.7,45,1635,104160,8.9,40,2.1,2.5,2.5,2.5,DEF,Wolves,8.9
573,Toti,20,2,21,22,0.3,44,1282,36939,9.8,43,2.5,3.2,3.2,3.2,DEF,Wolves,9.8
574,Boubacar Traore,20,3,21,22,0.3,43,381,38339,3.0,13,1.1,0.2,0.0,0.0,MID,Wolves,3.0
590,Cunha,20,4,21,22,6.9,58,1673,1144310,14.7,85,4.2,4.5,4.5,4.5,FWD,Wolves,14.7
598,Doherty,20,2,21,22,0.2,43,415,17483,4.7,20,1.4,2.5,2.5,2.5,DEF,Wolves,4.7
697,S.Bueno,20,2,21,22,0.0,45,200,2894,0.9,4,1.3,0.8,0.8,0.8,DEF,Wolves,0.9
698,González,20,3,21,22,0.0,50,0,1687,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
704,Fraser,20,4,21,22,0.1,45,0,14791,0.0,0,0.0,0.0,0.0,0.0,FWD,Wolves,0.0
715,Bellegarde,20,3,21,22,0.0,49,515,6281,5.5,27,2.5,1.8,1.8,1.8,MID,Wolves,5.5
749,Whittingham,20,3,21,22,0.0,45,0,253,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
750,Chirewa,20,3,21,22,0.0,44,0,456,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
751,Hubner,20,2,21,22,0.0,40,0,2112,0.0,0,0.0,0.0,0.0,0.0,DEF,Wolves,0.0
769,Hesketh,20,3,21,22,0.0,45,0,76,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
770,Barnett,20,3,21,22,0.0,45,0,307,0.0,0,0.0,0.0,0.0,0.0,MID,Wolves,0.0
